CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
24602,MR.,PRESTON,GARCIA,1973-06-18,S,M,preston14@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
24603,MR.,JAKE,ZHU,1972-12-25,S,M,jake12@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
24605,MR.,ROGER,WANG,1972-06-16,S,M,roger6@adventure-works.com,"$100,000 ",0,High School,Management,N
24613,MS.,STACY,SERRANO,1970-09-23,M,F,stacy17@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
24617,MRS.,KELSEY,SHE,1948-10-17,M,F,kelsey0@adventure-works.com,"$30,000 ",4,High School,Professional,N
24618,null,BRETT,GONZALEZ,1948-12-11,M,NA,brett18@adventure-works.com,"$30,000 ",4,High School,Professional,Y
24622,MR.,BLAKE,HALL,1937-06-13,M,M,blake24@adventure-works.com,"$50,000 ",3,Graduate Degree,Management,Y
24623,MRS.,BETH,TORRES,1938-03-18,M,F,beth14@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
24629,MR.,SETH,PERRY,1939-09-13,M,M,seth55@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,N
24644,MR.,SAMUEL,JOHNSTON,1943-11-07,M,M,samuel59@adventure-works.com,"$60,000 ",4,Bachelors,Management,N
24651,MR.,DAKOTA,ALEXANDER,1945-04-07,S,M,dakota15@adventure-works.com,"$20,000 ",5,Partial High School,Clerical,N
24653,MRS.,VICTORIA,BARNES,1946-04-16,M,F,victoria51@adventure-works.com,"$40,000 ",5,High School,Professional,Y
24657,MRS.,ALYSSA,BROOKS,1947-06-05,M,F,alyssa44@adventure-works.com,"$40,000 ",2,High School,Professional,Y
24659,MRS.,KAITLYN,HILL,1947-02-01,M,F,kaitlyn20@adventure-works.com,"$70,000 ",2,Bachelors,Management,Y
24665,MRS.,ANGELA,MORGAN,1948-04-06,S,F,angela39@adventure-works.com,"$40,000 ",2,High School,Professional,Y
24666,MRS.,HANNAH,MARTINEZ,1948-05-11,M,F,hannah15@adventure-works.com,"$40,000 ",2,High School,Professional,N
24667,MRS.,CHLOE,DIAZ,1948-06-24,S,F,chloe87@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
24668,MRS.,KATRINA,XU,1948-02-20,M,F,katrina4@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
24671,MR.,CHRISTIAN,PERRY,1949-11-14,M,M,christian22@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y
24673,MRS.,PAIGE,COX,1949-11-08,M,F,paige34@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
24677,MR.,BLAKE,LEE,1950-02-15,M,M,blake22@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
24680,MR.,THOMAS,FLORES,1950-09-19,S,M,thomas14@adventure-works.com,"$80,000 ",3,Bachelors,Management,N
24687,MRS.,JOAN,ROSS,1952-08-18,S,F,joan5@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
24688,MRS.,ASHLEY,LONG,1953-02-03,M,F,ashley36@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,N
24689,MS.,SANDRA,YE,1974-01-26,M,F,sandra16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
24691,MS.,MEREDITH,CARLSON,1980-05-17,M,F,meredith42@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
24694,MR.,THEODORE,CARLSON,1978-10-06,S,M,theodore19@adventure-works.com,"$30,000 ",0,High School,Manual,N
24695,MR.,OMAR,ZHOU,1978-11-02,S,M,omar8@adventure-works.com,"$30,000 ",0,High School,Manual,N
24700,MR.,GARY,ALVAREZ,1973-03-28,S,M,gary15@adventure-works.com,"$30,000 ",0,High School,Manual,N
24703,MR.,JONATHAN,WHITE,1972-07-08,M,M,jonathan66@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
24705,MS.,DANIEL,SHIMSHONI,1972-03-18,S,F,daniel1@adventure-works.com,"$30,000 ",0,High School,Manual,Y
24711,MRS.,REBEKAH,HERNANDEZ,1972-04-22,S,F,rebekah24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N
24712,MRS.,CARLY,KUMAR,1972-04-04,M,F,carly7@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
24714,MS.,WHITNEY,RODRIGUEZ,1971-09-25,S,F,whitney18@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
24715,MS.,KELLI,NATH,1971-03-04,S,F,kelli41@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
24717,MR.,DAMIEN,ANAND,1971-06-20,S,M,damien37@adventure-works.com,"$30,000 ",0,High School,Manual,N
24722,MR.,HUNTER,ROSS,1970-03-15,S,M,hunter0@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
24724,MR.,ALFREDO,GUTIERREZ,1970-12-14,M,M,alfredo12@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
24726,MRS.,MARISSA,HUGHES,1975-06-06,M,F,marissa8@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
24728,MS.,JULIA,DIAZ,1974-08-11,S,F,julia88@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
24729,MR.,CHASE,MURPHY,1974-07-26,S,M,chase15@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
24731,MR.,EVAN,MITCHELL,1975-10-14,M,M,evan36@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y
24735,MS.,MADISON,POWELL,1966-05-14,S,F,madison44@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
24738,MRS.,HANNAH,DAVIS,1954-09-17,M,F,hannah6@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
24739,MR.,DALTON,SANDERS,1954-03-13,M,M,dalton73@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
24740,MRS.,SHELBY,COOPER,1955-07-14,S,F,shelby9@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
24741,MRS.,BRITTANY,PERRY,1955-06-09,S,F,brittany6@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
24742,MRS.,RACHEL,RAMIREZ,1955-03-14,S,F,rachel43@adventure-works.com,"$30,000 ",1,High School,Clerical,N
24745,MRS.,JENNIFER,WARD,1956-10-10,S,F,jennifer66@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
24750,MRS.,DESTINY,BARNES,1957-11-13,M,F,destiny51@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
24756,MR.,CARLOS,BELL,1958-08-05,M,M,carlos16@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
24757,MRS.,ALISHA,SHE,1958-01-10,M,F,alisha24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
24758,MRS.,GABRIELLA,ADAMS,1959-12-11,M,F,gabriella39@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
24763,MR.,FERNANDO,HILL,1973-10-21,S,M,fernando28@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,N
24767,MRS.,LAUREN,JACKSON,1973-03-10,M,F,lauren30@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
24776,MRS.,SAMANTHA,PERRY,1971-10-05,M,F,samantha33@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
24777,MR.,ERIC,ADAMS,1971-02-03,M,M,eric57@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,N
24778,MR.,SEAN,BAKER,1971-10-14,M,M,sean39@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
24780,MRS.,COURTNEY,HALL,1971-07-21,M,F,courtney18@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
24781,MRS.,CARMEN,GARCIA,1972-10-22,M,F,carmen0@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
24786,MRS.,HALEY,ADAMS,1970-01-24,M,F,haley52@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24787,MRS.,ANDREA,WATSON,1970-12-25,M,F,andrea9@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24791,MRS.,TERESA,ORTEGA,1970-05-25,M,F,teresa21@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24792,MR.,CLIFFORD,MALHOTRA,1970-10-17,M,M,clifford5@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
24794,MR.,CODY,SANCHEZ,1969-10-03,M,M,cody17@adventure-works.com,"$60,000 ",1,Bachelors,Skilled Manual,Y
24801,MR.,CHASE,BAILEY,1971-07-11,S,M,chase16@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
24803,MRS.,ANNA,DIAZ,1968-09-23,M,F,anna47@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
24804,null,TONYA,RAJI,1968-09-19,M,NA,tonya21@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
24811,MRS.,TRINITY,RAMIREZ,1967-07-12,S,F,trinity6@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N
24814,MR.,GABRIEL,WASHINGTON,1966-05-02,S,M,gabriel10@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
24823,MR.,VINCENT,ZHAO,1969-08-17,M,M,vincent10@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
24824,MS.,ALEXANDRIA,WOOD,1965-09-08,S,F,alexandria2@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
24826,MR.,RICHARD,POWELL,1965-08-25,M,M,richard63@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N
24827,MR.,ALEXANDER,MARTINEZ,1965-06-10,M,M,alexander21@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
24829,MR.,ETHAN,PATTERSON,1965-02-24,M,M,ethan7@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
24831,MR.,JACKSON,DIAZ,1965-07-13,S,M,jackson23@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
24832,MS.,MORGAN,MARTIN,1965-08-02,M,F,morgan36@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
24836,MRS.,TAYLOR,ROBINSON,1925-06-15,S,F,taylor65@adventure-works.com,"$10,000 ",4,Partial College,Manual,N
24842,MRS.,MONIQUE,ALONSO,1955-05-22,S,F,monique4@adventure-works.com,"$90,000 ",3,High School,Professional,N
24844,MRS.,MARIA,WARD,1944-09-01,S,F,maria15@adventure-works.com,"$70,000 ",5,High School,Professional,Y
24847,MRS.,TONYA,NATH,1944-07-18,M,F,tonya18@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y
24850,MR.,EMMANUEL,PEREZ,1946-07-02,M,M,emmanuel19@adventure-works.com,"$120,000 ",4,Bachelors,Management,Y
24853,MR.,MIGUEL,LONG,1954-04-04,S,M,miguel56@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
24859,MR.,CESAR,ARUN,1954-09-26,S,M,cesar5@adventure-works.com,"$130,000 ",3,High School,Professional,N
24860,MR.,DOUGLAS,GARCIA,1954-10-12,S,M,douglas19@adventure-works.com,"$170,000 ",0,Partial High School,Professional,N
24862,MRS.,TAMARA,ZHOU,1953-06-13,M,F,tamara39@adventure-works.com,"$100,000 ",3,Bachelors,Management,N
24863,MR.,WESLEY,SUN,1953-02-11,S,M,wesley13@adventure-works.com,"$100,000 ",3,Bachelors,Management,N
24866,MR.,ALEJANDRO,NATH,1951-02-11,M,M,alejandro43@adventure-works.com,"$80,000 ",4,High School,Professional,Y
24867,MRS.,BETH,SUAREZ,1951-05-17,S,F,beth21@adventure-works.com,"$90,000 ",4,High School,Professional,Y
24868,MR.,DARRYL,HU,1951-09-22,M,M,darryl20@adventure-works.com,"$130,000 ",4,High School,Professional,Y
24869,MR.,MISTY,SHOCK,1951-04-12,M,M,misty0@adventure-works.com,"$130,000 ",4,High School,Professional,N
24870,MRS.,TAYLOR,MORGAN,1951-03-14,M,F,taylor6@adventure-works.com,"$150,000 ",4,Bachelors,Management,Y
24871,MRS.,KELSEY,LUO,1950-05-24,S,F,kelsey5@adventure-works.com,"$90,000 ",4,High School,Management,N
24872,MRS.,ALISHA,RAJE,1950-10-03,S,F,alisha38@adventure-works.com,"$90,000 ",4,High School,Management,Y
24874,MRS.,WENDY,MORENO,1949-03-16,M,F,wendy6@adventure-works.com,"$90,000 ",4,High School,Management,N
24875,MR.,DARRYL,ZHANG,1949-05-21,S,M,darryl0@adventure-works.com,"$90,000 ",4,High School,Management,Y
24876,MR.,JARROD,SUBRAM,1949-07-22,S,M,jarrod13@adventure-works.com,"$130,000 ",4,High School,Management,N
24877,MRS.,MANDY,ZHAO,1948-06-05,M,F,mandy12@adventure-works.com,"$80,000 ",5,High School,Management,Y
24881,MRS.,TASHA,ASHE,1948-02-24,M,F,tasha22@adventure-works.com,"$150,000 ",4,High School,Management,Y
24882,MRS.,MEREDITH,SRINI,1947-10-28,M,F,meredith7@adventure-works.com,"$90,000 ",5,Partial High School,Skilled Manual,N
24885,MR.,COREY,XIE,1975-11-02,S,M,corey3@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
24886,MS.,JOY,ROMERO,1975-01-06,S,F,joy10@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
24889,MS.,KELLI,SHE,1975-12-20,M,F,kelli23@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
24890,MS.,BRENDA,VAN,1976-01-10,S,F,brenda7@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
24891,MS.,BIANCA,CHEN,1976-07-15,S,F,bianca2@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
24893,MR.,ALVIN,CHANDE,1974-03-26,S,M,alvin36@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
24895,MR.,DALTON,HENDERSON,1974-11-10,M,M,dalton50@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
24897,MR.,GLENN,HU,1974-07-16,M,M,glenn21@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
24900,MS.,EBONY,PEREZ,1974-02-01,S,F,ebony21@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
24903,MS.,TRACY,BLACK,1973-04-09,S,F,tracy19@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
24905,MS.,KELSEY,NARA,1973-10-22,M,F,kelsey15@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
24908,MR.,MARC,BLANCO,1972-05-22,S,M,marc19@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
24909,MR.,GRANT,YUAN,1972-12-12,M,M,grant8@adventure-works.com,"$100,000 ",0,High School,Management,N
24910,MR.,TERRANCE,MADAN,1972-08-13,M,M,terrance5@adventure-works.com,"$100,000 ",0,High School,Management,Y
24912,MS.,KRYSTAL,LI,1972-11-27,S,F,krystal3@adventure-works.com,"$110,000 ",0,High School,Management,N
24914,MS.,HEATHER,ZHOU,1971-12-18,M,F,heather8@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
24915,MR.,STANLEY,PATEL,1971-03-23,S,M,stanley3@adventure-works.com,"$100,000 ",0,High School,Management,Y
24917,MR.,ARTHUR,GOMEZ,1970-07-21,S,M,arthur24@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
24918,MR.,WARREN,CAI,1970-02-20,S,M,warren34@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
24919,MR.,CARL,SHAN,1970-08-25,M,M,carl10@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
24921,MR.,CURTIS,HE,1970-06-03,S,M,curtis15@adventure-works.com,"$120,000 ",0,Partial High School,Professional,N
24922,MS.,NAOMI,JIMENEZ,1970-04-08,M,F,naomi5@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
24923,MS.,EBONY,SARA,1970-04-04,M,F,ebony10@adventure-works.com,"$120,000 ",0,Partial High School,Professional,N
24924,MR.,RICHARD,ANDERSON,1971-07-18,M,M,richard50@adventure-works.com,"$110,000 ",0,High School,Management,N
24927,MRS.,KAITLYN,HARRIS,1948-07-11,S,F,kaitlyn36@adventure-works.com,"$30,000 ",4,High School,Professional,N
24928,MR.,TIMOTHY,WRIGHT,1948-04-09,S,M,timothy43@adventure-works.com,"$30,000 ",4,High School,Professional,N
24930,MRS.,ABIGAIL,LEWIS,1947-12-11,M,F,abigail62@adventure-works.com,"$30,000 ",4,High School,Professional,Y
24931,MRS.,BRIANNA,MILLER,1937-08-02,S,F,brianna5@adventure-works.com,"$40,000 ",4,High School,Professional,Y
24933,MRS.,REGINA,SANCHEZ,1937-05-25,S,F,regina19@adventure-works.com,"$50,000 ",3,Graduate Degree,Management,N
24934,MRS.,LINDSAY,TANG,1937-04-22,S,F,lindsay4@adventure-works.com,"$50,000 ",3,Graduate Degree,Management,N
24935,MR.,JAMES,HAYES,1938-05-09,S,M,james38@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
24936,MR.,CALEB,SCOTT,1938-05-21,M,M,caleb42@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
24937,MRS.,JORDAN,EVANS,1939-09-21,S,F,jordan29@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
24938,MRS.,JULIA,MARTINEZ,1939-06-23,M,F,julia39@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
24939,MRS.,ELIZABETH,BARNES,1939-05-06,S,F,elizabeth32@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
24940,MR.,FERNANDO,MARTIN,1940-06-26,M,M,fernando13@adventure-works.com,"$60,000 ",3,Bachelors,Management,Y
24941,MR.,WYATT,GARCIA,1940-04-24,M,M,wyatt17@adventure-works.com,"$60,000 ",3,Bachelors,Management,Y
24942,MR.,STEVEN,JAMES,1940-07-24,M,M,steven9@adventure-works.com,"$60,000 ",3,Bachelors,Management,N
24945,MR.,LOGAN,HARRIS,1940-12-10,M,M,logan65@adventure-works.com,"$60,000 ",3,Bachelors,Management,Y
24949,MR.,DEVIN,HOWARD,1941-11-10,S,M,devin79@adventure-works.com,"$50,000 ",3,Bachelors,Management,Y
24952,MRS.,AMANDA,LONG,1943-09-11,S,F,amanda31@adventure-works.com,"$60,000 ",4,Bachelors,Management,N
24953,MR.,AARON,GREEN,1944-10-07,M,M,aaron47@adventure-works.com,"$30,000 ",5,Partial High School,Clerical,N
24955,MR.,DONALD,PEREZ,1945-11-05,S,M,donald23@adventure-works.com,"$30,000 ",5,Partial High School,Skilled Manual,Y
24958,null,TAMARA,XU,1946-06-04,S,NA,tamara16@adventure-works.com,"$40,000 ",5,High School,Professional,N
24959,MRS.,KRISTY,BLANCO,1946-10-17,S,F,kristy14@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
24962,MR.,JONATHAN,JAI,1947-10-26,M,M,jonathan29@adventure-works.com,"$40,000 ",2,High School,Professional,Y
24963,MRS.,ERICA,ZHAO,1947-04-18,M,F,erica10@adventure-works.com,"$40,000 ",2,High School,Professional,Y
24968,MR.,DALTON,MOORE,1948-02-18,M,M,dalton7@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
24974,MR.,EDUARDO,CARTER,1948-06-01,M,M,eduardo34@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
24978,MRS.,KAYLEE,STEWART,1949-09-15,M,F,kaylee23@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
24984,MR.,WILLIAM,MOORE,1950-03-02,M,M,william23@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
24985,MRS.,JENNA,PHILLIPS,1950-06-04,M,F,jenna5@adventure-works.com,"$80,000 ",3,Bachelors,Management,Y
24989,MRS.,ARIANNA,PETERSON,1952-08-06,M,F,arianna26@adventure-works.com,"$70,000 ",2,High School,Professional,Y
24991,MR.,LUKE,BRYANT,1952-05-07,S,M,luke7@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
24992,MRS.,FAITH,BRYANT,1952-03-12,M,F,faith17@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
24999,MR.,SHAUN,JAI,1968-04-25,S,M,shaun12@adventure-works.com,"$150,000 ",1,Graduate Degree,Management,N
25002,MR.,LOGAN,EDWARDS,1978-10-12,M,M,logan28@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
25006,MS.,BAILEY,MURPHY,1978-02-19,S,F,bailey12@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
25007,MS.,ALYSSA,SANDERS,1978-09-02,S,F,alyssa46@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N
25008,MS.,HALEY,PERRY,1978-05-20,S,F,haley26@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
25009,MRS.,NATASHA,ALONSO,1945-03-06,M,F,natasha7@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,N
25010,MRS.,MISTY,KUMAR,1946-05-02,S,F,misty9@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
25013,MR.,MITCHELL,STONE,1948-07-19,S,M,mitchell0@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
25018,MR.,LUCAS,ROBINSON,1977-02-04,S,M,lucas32@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
25020,MR.,WALTER,ROMERO,1950-01-07,S,M,walter22@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
25021,MR.,EDWIN,SHARMA,1950-02-04,M,M,edwin32@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
25022,MRS.,PATRICIA,PEREZ,1951-09-13,M,F,patricia22@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
25029,MR.,ALBERTO,HERNANDEZ,1953-04-14,S,M,alberto5@adventure-works.com,"$40,000 ",2,Partial College,Skilled Manual,Y
25031,MRS.,KRISTINA,MALHOTRA,1954-11-27,S,F,kristina5@adventure-works.com,"$40,000 ",3,Partial High School,Clerical,N
25032,MRS.,MEREDITH,RANA,1954-01-17,S,F,meredith10@adventure-works.com,"$40,000 ",3,Partial High School,Clerical,N
25036,MRS.,JENNY,YE,1955-04-16,S,F,jenny12@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,N
25045,MS.,PAIGE,RUSSELL,1974-03-03,M,F,paige19@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,Y
25046,MR.,CALEB,LONG,1973-09-10,M,M,caleb6@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
25047,MR.,TREVOR,LONG,1973-11-10,M,M,trevor9@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
25049,MS.,CANDICE,YE,1973-06-20,M,F,candice15@adventure-works.com,"$70,000 ",0,Partial College,Professional,Y
25050,MR.,DARRYL,CHEN,1973-05-06,S,M,darryl2@adventure-works.com,"$70,000 ",0,Partial College,Professional,Y
25051,MRS.,SUZANNE,CAI,1956-03-27,S,F,suzanne22@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
25053,MR.,COLIN,ANDERSEN,1957-08-23,M,M,colin36@adventure-works.com,"$70,000 ",2,High School,Skilled Manual,Y
25055,MR.,ERIK,NAVARRO,1958-02-06,M,M,erik10@adventure-works.com,"$100,000 ",1,Bachelors,Management,N
25058,MR.,COREY,RAJI,1959-01-06,M,M,corey18@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y
25059,MR.,SEAN,WARD,1973-04-25,S,M,sean20@adventure-works.com,"$70,000 ",0,Partial College,Professional,Y
25062,MS.,KAITLYN,YOUNG,1974-12-20,S,F,kaitlyn23@adventure-works.com,"$50,000 ",0,High School,Professional,Y
25064,MR.,JAMES,HARRIS,1966-02-18,S,M,james86@adventure-works.com,"$150,000 ",0,Bachelors,Management,N
25067,MS.,MELANIE,BUTLER,1964-11-12,S,F,melanie1@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
25068,MR.,ROBERT,SHAN,1964-06-21,S,M,robert42@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
25070,MRS.,MELODY,ALVAREZ,1964-03-26,M,F,melody5@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
25072,MRS.,ALYSSA,MURPHY,1964-09-27,S,F,alyssa32@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
25075,MRS.,SAMANTHA,THOMPSON,1963-05-27,M,F,samantha17@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
25077,MR.,WYATT,CLARK,1963-08-09,M,M,wyatt20@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
25080,MRS.,MARISSA,LONG,1962-01-15,S,F,marissa7@adventure-works.com,"$70,000 ",1,Bachelors,Professional,Y
25083,MR.,OMAR,GAO,1961-06-17,M,M,omar14@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
25084,MR.,DALTON,JAMES,1961-10-10,M,M,dalton69@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
25085,MR.,LUCAS,ROGERS,1961-08-25,M,M,lucas90@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
25087,MR.,WYATT,YOUNG,1961-05-15,M,M,wyatt27@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
25089,MS.,CHRISTY,XIE,1960-09-08,S,F,christy22@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
25091,MR.,JESSIE,ZENG,1960-01-11,S,M,jessie28@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
25097,MR.,FERNANDO,GONZALES,1960-06-19,M,M,fernando58@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
25099,MRS.,MELANIE,HAYES,1960-02-28,M,F,melanie10@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
25101,MR.,WYATT,BAKER,1959-04-21,M,M,wyatt36@adventure-works.com,"$60,000 ",5,Bachelors,Professional,Y
25105,MR.,WARREN,NARA,1959-11-20,S,M,warren6@adventure-works.com,"$80,000 ",4,Graduate Degree,Professional,Y
25107,MR.,MASON,RAMIREZ,1969-05-17,S,M,mason8@adventure-works.com,"$90,000 ",2,Bachelors,Professional,N
25109,MR.,DEVIN,RIVERA,1970-05-06,M,M,devin75@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,N
25113,MR.,RANDY,GAO,1968-04-17,M,M,randy17@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
25115,MR.,RAYMOND,RANA,1968-07-28,M,M,raymond13@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
25117,MRS.,MINDY,SHAN,1968-04-02,M,F,mindy15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,N
25118,MR.,GERALD,DIAZ,1967-12-08,M,M,gerald11@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
25120,MRS.,HEIDI,RODRIGUEZ,1969-12-12,S,F,heidi22@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,N
25121,MR.,CLARENCE,YANG,1969-09-19,M,M,clarence41@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
25123,MRS.,SHARON,SIMPSON,1967-03-04,M,F,sharon8@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
25124,MR.,KEITH,XU,1967-10-09,S,M,keith7@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
25125,MR.,RANDY,WANG,1966-09-20,M,M,randy3@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
25131,MR.,GERALD,CHANDRA,1965-10-09,M,M,gerald31@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
